Parent Account ID,Account ID,OBH General Acct,Account Name,Program Name,Original Date of Licensure,SUD License Number,CS License Number,MH Designation,Phone,Fax,TDD/TTY,Billing Address Line 1,Billing City,County,Billing Zip/Postal Code,Billing State/Province,Hide Address,Provider Location Display Label,Website,Active SUD License,Active MH Designation,Opioid Treatment Programs,Residential Child Care Facility,Hospital,Community Mental Health Center,Community Mental Health Clinic,Psychiatric Residential,Substance Use Services,Mental Health Settings,Population Served,Accessibility,Fee(s),Languages Spoken,Hours of Operation Monday,Hours of Operation Tuesday,Hours of Operation Wednesday,Hours of Operation Thursday,Hours of Operation Friday,Hours of Operation Saturday,Hours of Operation Sunday,Outpatient - SU Services,Day Treatment (Partial Hospitalization),Intensive Outpatient - SU Services,Clinic Managed Low Intense Res Svcs,Clinic Managed Med Intense Res Svcs,Clinic Managed High Intense Res Svcs,Medically Monitored Intense Res Trtmt,Clinic Managed Residential Detox,Med Monitored Inpatient Detox,72-Hour Treatment & Evaluation,Acute Treatment Unit,Crisis Stabilization Unit,Day Treatment,Emergency,Intensive Outpatient,Outpatient,Residential Short Term Treatment,Residential Long Term Treatment,CIRCLE Program,MSO Affiliation,RAE,ASO,Alcohol & Drug Involuntary Commitment,General Treatment,DUI/DWI,Youth Treatment,Gender Responsive Ttmt for Women,Edu&Ttmt Svcs for Persons in CJS,Provider Directory Form Modified Date,lat,lon
0016100001HA073AAD,0016100001HA3z3AAD,"Advantage Treatment Centers, Inc. - General Account",Advantage Treatment Centers - Ft Morgan,Advantage Treatment Centers,4/24/2017,1462-08,,,(970) 571-7910,(970) 867-2127,,219 East Railroad Ave,Fort Morgan,Morgan,80701,CO,0,"219 East Railroad Ave_BR_ENCODED_Fort Morgan, CO 80701",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Youth Treatment,,Clients referred from Court/Judicial System,,Medicaid; Self Pay; Sliding Fee Scale,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,1,5/26/2022 9:59 PM,40.2487132,-103.7992125
0016100001HA073AAD,0014M00001q15FMQAY,"Advantage Treatment Centers, Inc. - General Account",Advantage Treatment Centers - La Junta,"Advantage Treatment Centers, Inc.",,1462-14,,,(970) 580-0130,,,212 Santa Fe Ave,La Junta,Otero,81050,CO,0,"212 Santa Fe Ave_BR_ENCODED_La Junta, CO 81050",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,Offender; Clients referred from Court/Judicial System,,Medicaid; Self Pay; Sliding Fee Scale,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,1,5/26/2022 10:02 PM,37.9864398,-103.5446201
0016100001HA073AAD,0014M00001hI9ATQA0,"Advantage Treatment Centers, Inc. - General Account",Advantage Treatment Centers - Lamar,Advantage Treatment Centers,9/23/2019,1462-12,,,(719) 336-0650,,,800 East Maple Street,Lamar,Prowers,81052,CO,0,"800 East Maple Street_BR_ENCODED_Lamar, CO 81052",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Clinically Managed High Intensity Residential Services,,Offender; Clients referred from Court/Judicial System,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,5/26/2022 10:02 PM,38.0919946,-102.6098483
0016100001HA073AAD,0014M00001kre2SQAQ,"Advantage Treatment Centers, Inc. - General Account",Advantage Treatment Centers - Montrose OP,Advantage Treatment Centers,11/20/2019,1462-13,,,(970) 964-2777,,,95 Merchant Drive Unit B1,Montrose,Montrose,81401,CO,0,"95 Merchant Drive Unit B1_BR_ENCODED_Montrose, CO 81401",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,Offender; Clients referred from Court/Judicial System,,Medicaid; Self Pay; Sliding Fee Scale,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,5/26/2022 10:04 PM,38.4897379,-107.8913863
0016100001HA073AAD,0016100001HA3fNAAT,"Advantage Treatment Centers, Inc. - General Account",Advantage Treatment Centers - Sterling,Advantage Treatment Centers,10/16/2007,1462-07,,,(970) 522-7383,(970) 522-7393,,12220 Highway 61,Sterling,Logan,80751,CO,0,"12220 Highway 61_BR_ENCODED_Sterling, CO 80751",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Clinically Managed High Intensity Residential Services,,Offender; Clients referred from Court/Judicial System,,Medicaid; Self Pay; Sliding Fee Scale,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,5/26/2022 10:05 PM,40.615746,-103.160641
0016100001HA01VAAT,0016100001HA3mYAAT,A Good Life Counseling - General Account,A Good Life Counseling - Austin Bluffs,A Good Life Counseling,10/12/2011,1708-01,,,(719) 632-8654,(719) 632-8659,,3540 Austin Bluffs Pkwy.; Suite 2,Colorado Springs,El Paso,80918,CO,0,"3540 Austin Bluffs Pkwy.; Suite 2_BR_ENCODED_Colorado Springs, CO 80918",www.agoodlifecounselingcs.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System,,Self Pay,English; Spanish,8:30AM - 3:00PM,8:30AM - 3:00PM,8:30AM - 3:00PM,8:30AM - 3:00PM,8:30AM - 3:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,6/15/2022 11:30 AM,38.8911891,-104.7620071
0016100001H9zv5AAB,0016100001HA3gcAAD,Alcohol Counseling and Guidance Services - General Account,Alcohol Counseling and Guidance Services - Stuart,Alcohol Counseling and Guidance Services,6/1/2000,1446-00,,,(970) 221-3425,(970) 221-3426,,"1136 E Stuart Street, Suite 2060",Fort Collins,Larimer,80525,CO,0,"1136 E Stuart Street, Suite 2060_BR_ENCODED_Fort Collins, CO 80525",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,,Wheelchair,Self Pay,English,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,6/5/2022 4:55 PM,40.5639019,-105.0571369
0016100001H9zuWAAR,0016100001HA3roAAD,Narconon Colorado - General Account,A Life Worth Saving - Redwood,Narconon Colorado- A Life Worth Saving,8/12/2010,1681-00,,,(970) 484-2023,(970) 407-1008,,1225 Redwood Street,Fort Collins,Larimer,80524,CO,0,"1225 Redwood Street_BR_ENCODED_Fort Collins, CO 80524",www.narcononcolorado.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Day Treatment (Partial Hospitalization); Clinically Managed Low Intensity Residential Services; Clinically Managed Medium Intensity Residential Services; Clinically Managed High Intensity Residential Services; Medically Monitored Intensive Residential Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Private Insurance; Self Pay; Sliding Fee Scale,English,,,,,,,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,6/1/2022 12:00 PM,40.6039573,-105.0695552
0014M00001jXG1VQAW,0014M00001jf5ggQAA,Alivio Counseling Services - General Account,Alivio Counseling Services - Academy,Alivio Counseling Services,9/30/2019,2185-01,,,(719) 679-3176,,,225 S. Academy Suite 103,Colorado Springs,El Paso,80910,CO,0,"225 S. Academy Suite 103_BR_ENCODED_Colorado Springs, CO 80910",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,Clients referred from Court/Judicial System,Wheelchair,Self Pay,Spanish,,10:00AM - 12:00PM,10:00AM - 12:00PM,10:00AM - 12:00PM,10:00AM - 12:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,6/1/2022 5:34 PM,38.8281769,-104.7568795
0016100001HA07QAAT,0016100001HA3zQAAT,Alix McMurray Therapeutic Counseling - General Account,Alix McMurray Therapeutic Counseling - 3rd Street,Alix McMurray Therapeutic Counseling,11/24/2014,1763-01,,,(970) 520-9538,,,302 North 3rd Street,Sterling,Logan,80751,CO,0,"302 North 3rd Street_BR_ENCODED_Sterling, CO 80751",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,HIV; Homeless; LGBT; Men; Older Adults; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Self Pay; Sliding Fee Scale,English,,,,,,9:00AM - 6:00PM,9:00AM - 6:00PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,5/27/2022 6:57 AM,40.6263373,-103.2061653
0016100001HA03xAAD,0016100001HA3qpAAD,All Health Network - General Account,All Health Network - 5554 Prince,All Health Network,3/13/2017,1136-09,,,(303) 730-8858,,,5554 South Prince St,Littleton,Arapahoe,80120,CO,0,"5554 South Prince St_BR_ENCODED_Littleton, CO 80120",www.allhealthnetwork.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,CA,,ASAM Level 2.1,1,0,1,0,1,6/2/2022 11:13 AM,39.6161458,-105.0156083
0016100001HA03xAAD,0014M00001qhvWxQAI,All Health Network - General Account,AllHealth Network - Briarwood,All Health Network,,1136-11,,,(303) 730-8858,,,"13111 East Briarwood Avenue, Second Floor, Suite 260",Centennial,Arapahoe,80112,CO,0,"13111 East Briarwood Avenue, Second Floor, Suite 260_BR_ENCODED_Centennial, CO 80112",allhealthnetwork.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment,,,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,SG,,,ASAM Level 1; ASAM Level 2.1,1,0,0,0,0,6/2/2022 9:10 AM,39.594263,-104.8351378
0016100001HA03xAAD,0016100001HA3lOAAT,All Health Network - General Account,AllHealth Network - Bridge House,,,,,1136-10,(303) 730-8858,,,6507 South Santa Fe Drive,Littleton,Arapahoe,80120,CO,0,"6507 South Santa Fe Drive_BR_ENCODED_Littleton, CO 80120",www.allhealthnetwork.org,0,1,0,0,0,0,0,1,,72-Hour Treatment & Evaluation; Residential Short Term Treatment; Psychiatric Residential; Acute Treatment Unit,Homeless; LGBT; Men; Military; Older Adults; Women,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Sliding Fee Scale,,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,SG,CA,Region 3: Signal Behavioral Health Network; Region 5: Signal Behavioral Health Network; Region 6: Signal Behavioral Health Network,,0,0,0,0,0,5/31/2022 10:33 AM,39.5984816,-105.022091
0016100001HA03xAAD,0016100001HA3hqAAD,All Health Network - General Account,All Health Network - Davies,All Health Network,10/14/2006,1136-02,,,(303) 730-8858,,,61 W. Davies Ave. N.,Littleton,Arapahoe,80120,CO,0,"61 W. Davies Ave. N._BR_ENCODED_Littleton, CO 80120",allhealthnetwork.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Youth; Minors/Adolescents,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,CA,,,1,0,0,0,0,6/2/2022 11:04 AM,39.5896376,-104.9891322
0016100001HA03xAAD,0016100001HA3mUAAT,All Health Network - General Account,All Health Network - Dransfelt,All Health Network,10/14/2008,1136-05,,,(303) 730-8858,,,10350 S. Dransfelt Rd.,Parker,Douglas,80134,CO,0,"10350 S. Dransfelt Rd._BR_ENCODED_Parker, CO 80134",allhealthnetwork.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,CA,,,1,0,0,0,0,6/2/2022 11:00 AM,39.5274338,-104.7706446
0016100001HA03xAAD,0016100001HA3lPAAT,All Health Network - General Account,All Health Network - Inverness Dr.,All Health Network,,,,1136-00,(303) 730-8858,,,"155 Inverness Drive West, Suite 200",Englewood,Arapahoe,80112,CO,0,"155 Inverness Drive West, Suite 200_BR_ENCODED_Englewood, CO 80112",allheatlhnetwork.org,0,1,0,0,0,1,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,SG,CA,,,1,0,1,0,1,6/2/2022 10:42 AM,39.5796404,-104.8747103
0016100001HA03xAAD,0016100001HA3mEAAT,All Health Network - General Account,All Health Network - Perry,All Health Network,10/14/2008,1136-06,,,(303) 730-8858,,,"831 S Perry Street, Suite 100",Castle Rock,Douglas,80104,CO,0,"831 S Perry Street, Suite 100_BR_ENCODED_Castle Rock, CO 80104",allhealthnetwork.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,CA,,,1,0,0,0,0,6/2/2022 9:22 AM,39.3627449,-104.8628378
0016100001HA03xAAD,0016100001LYyvOAAT,All Health Network - General Account,All Health Network Santa Fe House,AllHealth - Santa Fe House CSU,,,,1136-70,(303) 730-3303,,,6509 S. Santa Fe Dr.,Littleton,Arapahoe,80120,CO,0,"6509 S. Santa Fe Dr._BR_ENCODED_Littleton, CO 80120",www.allhealthnetwork.org,0,1,0,0,0,0,0,1,,72-Hour Treatment & Evaluation; Residential Short Term Treatment; Psychiatric Residential; Crisis Stabilization Unit,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Sliding Fee Scale,,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,5:00AM - 12:00AM,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,SG,CA,Region 3: Signal Behavioral Health Network; Region 5: Signal Behavioral Health Network; Region 6: Signal Behavioral Health Network,,0,0,0,0,0,5/31/2022 10:38 AM,39.598305,-105.0216345
0016100001HA03xAAD,0016100001HA3hrAAD,All Health Network - General Account,All Health Network - Sycamore,All Health Network,10/14/2003,1136-01,,,(303) 730-8858,,,5500 S Sycamore,Littleton,Arapahoe,80120,CO,0,"5500 S Sycamore_BR_ENCODED_Littleton, CO 80120",allhealthnetwork.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,ASAM Level 1; ASAM Level 2.1,1,0,0,0,0,6/2/2022 9:22 AM,39.6165697,-105.0147865
0016100001Ml9pcAAB,0014M0000229QceQAE,All Points North Lodge - General Account,All Points North Aurora Assessment Center - Iliff Ave,All Points North Aurora Assessment Center,12/10/2021,2065-03,296,2065-04,(804) 240-0844,,,11951 E Iliff Ave,Aurora,Arapahoe,80014,CO,0,"11951 E Iliff Ave_BR_ENCODED_Aurora, CO 80014",,1,1,0,0,0,0,1,0,General Treatment; Medically Monitored Intensive Residential Treatment; Medically Monitored Inpatient Detoxification,,,Wheelchair,,,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,No,,,,,1,0,0,0,0,6/6/2022 10:17 AM,39.675136,-104.8489734
0016100001Ml9pcAAB,0016100001Pj8X9AAJ,All Points North Lodge - General Account,All Points North Lodge - Cordillera Way,All Points North Lodge,1/14/2019,2065-01,,,(720) 341-3186,,,2203 Cordillera Way,Edwards,Eagle,81632,CO,0,"2203 Cordillera Way_BR_ENCODED_Edwards, CO 81632",,1,0,0,0,0,0,1,0,Outpatient; General Treatment,,,Wheelchair,,,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,0,0,0,6/6/2022 10:20 AM,39.6444837,-106.6406404
0016100001Ml9pcAAB,0014M00001mQk6LQAS,All Points North Lodge - General Account,All Points North Lodge Residential,All Points North Lodge,,2065-02,,2065-05,(970) 648-4400,,,2205 Cordillera Way,Edwards,Eagle,81632,CO,0,"2205 Cordillera Way_BR_ENCODED_Edwards, CO 81632",,1,1,0,0,0,0,1,0,Outpatient; Day Treatment (Partial Hospitalization); Clinically Managed Low Intensity Residential Services; Clinically Managed Residential Detoxification; Clinically Managed Medium Intensity Residential Services; Clinically Managed High Intensity Residential Services,Outpatient; Day Treatment; Community Mental Health Clinic,,Wheelchair,,,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,12:00AM - 12:00AM,,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,,,,,,1,0,0,0,0,6/6/2022 10:21 AM,39.6430219,-106.6343342
0016100001HA01jAAD,0016100001HA3btAAD,"All Seasons Counseling, LLC - General Account","All Seasons Counseling, LLC - Harlan","All Seasons Counseling, LLC",7/19/2013,1738-01,,,(303) 927-8582,(303) 539-9804,,363 S. Harlan Street - Suite 203,Lakewood,Jefferson,80226,CO,0,"363 S. Harlan Street - Suite 203_BR_ENCODED_Lakewood, CO 80226",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,1,,39.7098269,-105.0632761
0016100001H9zydAAB,0016100001HA3nuAAD,"Alpine Springs Counseling, PC - General Account","Alpine Springs Counseling, PC - Avon",Alpine Springs Counseling,9/19/2018,1762-02,,,(970) 945-7858,(970) 465-7443,,0161 W. Beaver Creek Rd # 116,Avon,Eagle,81620,CO,0,"0161 W. Beaver Creek Rd # 116_BR_ENCODED_Avon, CO 81620",www.alpinespringscounseling.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Offender; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Self Pay,English; Spanish,,4:00PM - 9:00PM,8:00AM - 9:00PM,5:00PM - 7:00PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,0,6/1/2022 12:26 PM,39.6371814,-106.5237907
0016100001H9zydAAB,0016100001ZcwwAAAR,"Alpine Springs Counseling, PC - General Account","Alpine Springs Counseling, PC - Breckenridge",Alpine Springs Counseling,11/5/2018,1762-13,,,(970) 945-7858,(970) 945-2478,,501 North Park Avenue,Breckenridge,Summit,80424,CO,0,"501 North Park Avenue_BR_ENCODED_Breckenridge, CO 80424",www.alpinespringscounseling.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Men; Women; Offender; Clients referred from Court/Judicial System,,Self Pay,English,5:00PM - 9:00PM,9:00AM - 9:00PM,5:00PM - 7:00PM,3:00PM - 9:00PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,6/1/2022 12:27 PM,39.4914499,-106.0470266
0016100001H9zydAAB,0016100001HA3ivAAD,"Alpine Springs Counseling, PC - General Account","Alpine Springs Counseling, PC - Carbondale",Alpine Springs Counseling,9/19/2014,1762-10,,,(970) 945-7858,(970) 945-2478,,520 S. 3rd Street - Room 31,Carbondale,Eagle,81623,CO,0,"520 S. 3rd Street - Room 31_BR_ENCODED_Carbondale, CO 81623",www.alpinespringscounseling.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Offender; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Self Pay,English,5:00PM - 9:00PM,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,0,6/1/2022 12:28 PM,39.3950023,-107.2102165
0016100001H9zydAAB,0016100001HA3noAAD,"Alpine Springs Counseling, PC - General Account","Alpine Springs Counseling, PC - Dillon",Alpine Springs Counseling - Dillon,9/19/2014,1762-06,,,(970) 945-7858,(970) 945-2478,,1250 Hollybrook Lane,Glenwood Springs,Summit,81601,CO,1,Please contact this provider directly for location,www.alpinespringscounseling.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Offender; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Self Pay,English; Spanish,,,5:00PM - 7:00PM,9:00AM - 7:00PM,,9:00AM - 1:00PM,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,0,6/1/2022 12:29 PM,,
0016100001H9zydAAB,0016100001HA3nsAAD,"Alpine Springs Counseling, PC - General Account","Alpine Springs Counseling, PC - Eagle","Alpine Springs Counseling, PC - Eagle",9/19/2014,1762-04,,,(970) 945-7858,(970) 945-2478,,1250 Hollybrook Lane,Glenwood Springs,Eagle,81601,CO,1,Please contact this provider directly for location,www.alpinespringscounseling.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Offender; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Self Pay,English,,5:00PM - 9:00PM,,5:00PM - 9:00PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,0,6/1/2022 12:30 PM,,
0016100001H9zydAAB,0016100001HA3ixAAD,"Alpine Springs Counseling, PC - General Account","Alpine Springs Counseling, PC - El Jebel",Alpine Springs Counseling,9/19/2014,1762-08,,,(970) 945-7858,(970) 945-2478,,"0020 Eagle County Dr., Spruce Rm",El Jebel,Eagle,81623,CO,0,"0020 Eagle County Dr., Spruce Rm_BR_ENCODED_El Jebel, CO 81623",www.alpinespringscounseling.com,1,0,0,0,0,0,0,0,Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Offender; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Self Pay,English; Spanish,,3:00PM - 9:00PM,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,0,6/1/2022 12:31 PM,39.3939627,-107.0920463
