X,Y,OBJECTID,Account_Name,Address,City,State,Zip,Phone,Substance_Use_Services,Mental_Health_Settings,Additional_Services,Languages_Spoken,Population_Served,Accessibility,Fees,Hours_Monday,Hours_Tuesday,Hours_Wednesday,Hours_Thursday,Hours_Friday,Hours_Saturday,Hours_Sunday,LATITUDE,LONGITUDE,COUNTY_GEOCODE,DATE_GEOCODED,DATA_SOURCE,DATASET_NAME
-104.83744,39.5789220000001,730,All Health Network - Broncos Pkwy,13101 E Broncos Parkway,Centennial,CO,80112,(303) 899-6121,"Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System",,,,,,,,,,,,,,39.578922,-104.83744,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.988983,39.589447,731,All Health Network - Davies,61 W. Davies Ave. N.,Littleton,CO,80120,(303) 730-8858,"Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.589447,-104.988983,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.771355,39.527794,732,All Health Network - Dransfelt,10350 S. Dransfelt Rd.,Parker,CO,80134,(303) 730-8858,"Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.527794,-104.771355,DOUGLAS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.873718,39.5796740000001,733,All Health Network - Inverness Dr.,"155 Inverness Drive West, Suite 200",Englewood,CO,80112,(303) 730-8858,,"Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center",,,,,,,,,,,,,39.579674,-104.873718,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.862061,39.3623700000001,734,All Health Network - Perry,"831 S Perry Street, Suite 100",Castle Rock,CO,80104,(303) 730-8858,"Outpatient; Intensive Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.36237,-104.862061,DOUGLAS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.020981,39.5986630000001,735,All Health Network Santa Fe House,6509 S. Santa Fe Dr.,Littleton,CO,80120,(303) 730-3303,,"72-Hour Treatment & Evaluation; Residential Short Term Treatment; Psychiatric Residential; Crisis Stabilization Unit",,,,,,,,,,,,,39.598663,-105.020981,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.014969,39.6167760000001,736,All Health Network - Sycamore,5500 S Sycamore,Littleton,CO,80120,(303) 730-8858,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,39.616776,-105.014969,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.634453,39.6450579999999,737,All Points North Lodge - Cordillera Way,2203 Cordillera Way,Edwards,Colorado,81632,,"Outpatient; General Treatment",,,,,,,,,,,,,,39.645058,-106.634453,EAGLE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.081512,39.7780880000001,738,"All Seasons Counseling, LLC - Wadsworth",4485 Wadsworth Blvd. - Suite #105,Wheat Ridge,CO,80033,(303) 927-8582,"Outpatient; General Treatment; DUI/DWI",,,,,,,,,,,,,,39.778088,-105.081512,JEFFERSON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.552979,39.0663490000001,739,Alpha Center - Colorado Ave,1170 Colorado Avenue,Grand Junction,CO,81501,(970) 241-2948,"Outpatient; DUI/DWI; Youth Treatment",,"Assessment and Referral; Family Treatment; Drug or Alcohol Breath and Urine Screening",English,"Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Clients referred from Court/Judicial System; American Indian",,"Private Insurance; Self Pay",8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,7:00AM - 5:00PM,,39.066349,-108.552979,MESA,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.452782,39.0924570000001,740,Alpha Center - I-70,615 I-70 Business Loop,Clifton,CO,81520,(970) 241-2948,"Outpatient; DUI/DWI",,,English,"Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Clients referred from Court/Judicial System; American Indian",,Self Pay,,,,,,,,39.092457,-108.452782,MESA,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.734886,39.1528240000001,741,Alpha Center - Kokopelli,456 Kokopelli Blvd.,Fruita,CO,81521,(970) 241-2948,"Outpatient; DUI/DWI",,,English,"HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian",,Self Pay,5:00PM - 9:00PM,,,,,,,39.152824,-108.734886,MESA,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.524673,39.6369780000001,742,"Alpine Springs Counseling, PC - Avon",0161 W. Beaver Creek Rd # 116,Avon,CO,81620,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Domestic Violence","English; Spanish","Offender; Minors/Adolescents; Clients referred from Court/Judicial System",Wheelchair,Self Pay,,,,,,,,39.636978,-106.524673,EAGLE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.045959,39.490978,743,"Alpine Springs Counseling, PC - Breckenridge",501 North Park Avenue,Breckenridge,Colorado,80424,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,Assessment and Referral,English,"Men; Women; Offender; Clients referred from Court/Judicial System",,Self Pay,,,,,,,,39.490978,-106.045959,SUMMIT,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.135857,38.8451190000001,744,"Alpine Springs Counseling, PC - Buena Vista","109 Brookdale Ave, Suite C",Buena Vista,CO,81211,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,Assessment and Referral,English,"Offender; Minors/Adolescents; Clients referred from Court/Judicial System",Wheelchair,Self Pay,,,,,,,,38.845119,-106.135857,CHAFFEE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-107.209885,39.395874,745,"Alpine Springs Counseling, PC - Carbondale",520 S. 3rd Street - Room 31,Carbondale,CO,81623,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,English,"Offender; Minors/Adolescents; Clients referred from Court/Judicial System",Wheelchair,Self Pay,,,,,,,,39.395874,-107.209885,GARFIELD,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.825333,39.6591910000001,746,"Alpine Springs Counseling, PC - Eagle",212 E. Chambers #5,Eagle,CO,81631,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Domestic Violence",English,"Offender; Minors/Adolescents; Clients referred from Court/Judicial System",Wheelchair,Self Pay,,,,,,,,39.659191,-106.825333,EAGLE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.095665,39.5909960000001,747,"Alpine Springs Counseling, PC - Frisco",1202 Summit Blvd,Frisco,CO,80443,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,Assessment and Referral,"English; Spanish","Offender; Minors/Adolescents; Clients referred from Court/Judicial System",Wheelchair,Self Pay,,,,,,,,39.590996,-106.095665,SUMMIT,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-107.325584,39.5392380000001,748,"Alpine Springs Counseling, PC - Glenwood Spgs",319 14th Street,Glenwood Springs,CO,81602,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Domestic Violence",English,"Offender; Minors/Adolescents; Clients referred from Court/Judicial System",Wheelchair,Self Pay,,,,,,,,39.539238,-107.325584,GARFIELD,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.515579,39.741951,749,"Alpine Springs Counseling, PC - Idaho Spgs",1630 Miner St #208,Idaho Springs,CO,80452,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Domestic Violence","English; Spanish","Offender; Minors/Adolescents; Clients referred from Court/Judicial System",,Self Pay,,,,,,,,39.741951,-105.515579,CLEAR CREEK,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-106.294167,39.248177,750,"Alpine Springs Counseling, PC - Leadville",201 West 6 St,Leadville,CO,80461,(970) 945-7858,"Outpatient; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Domestic Violence","English; Spanish","Offender; Minors/Adolescents; Clients referred from Court/Judicial System",,Self Pay,,,,,,,,39.248177,-106.294167,LAKE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
